Sector,index,open,high,low,close,adjclose,volume,90 Day Moving Average,CAGR,CAGR_Volume
Consumer Staples,2018-02-01,1869.7838306427002,1914.0679626464844,1682.602433681488,1744.7697143554688,1552.404546737671,1536214931.0,1454.5782680167092,-0.005058626161225099,-0.018341154582623975
Consumer Staples,2018-03-01,1744.1812200546265,1892.3575253486633,1662.004994392395,1790.377082824707,1598.2112302780151,1660876488.0,1463.081346657541,-0.005058626161225099,-0.018341154582623975
Consumer Staples,2018-04-01,1788.2119903564453,1920.2527809143066,1710.7652645111084,1824.0469088554382,1635.7172183990479,1415406023.0,1472.28686773777,-0.005058626161225099,-0.018341154582623975
Consumer Staples,2018-05-01,1820.4203114509583,1966.634669303894,1712.730079650879,1874.7282304763794,1683.2493515014648,1652627195.0,1481.306514875094,-0.005058626161225099,-0.018341154582623975
Consumer Staples,2018-06-01,1881.3569259643555,2096.623710632324,1830.2085342407227,1988.8129358291626,1793.512020111084,1786761644.0,1491.7778808726205,-0.005058626161225099,-0.018341154582623975
Consumer Staples,2018-07-01,1981.5314559936523,2113.4011421203613,1873.0553359985352,1968.081958770752,1773.1686058044434,1294708730.0,1501.239235801167,-0.005058626161225099,-0.018341154582623975
Consumer Staples,2018-08-01,1968.7569589614868,2170.5432739257812,1862.6564483642578,2063.2778968811035,1858.9800462722778,1496015091.0,1512.1543234692679,-0.005058626161225099,-0.018341154582623975
Consumer Staples,2018-09-01,2084.1376247406006,2206.651086807251,1945.4059038162231,2043.4151973724365,1846.4285736083984,1315504365.0,1535.7667143159442,-0.00523306154609493,-0.018973608188921354
Consumer Staples,2018-10-01,2052.312310218811,2180.572735786438,1882.0323848724365,2046.3075199127197,1853.120327949524,1775392396.0,1545.4496865934796,-0.00523306154609493,-0.018973608188921354
Consumer Staples,2018-11-01,2053.4903621673584,2175.370789527893,1869.5314626693726,1966.8171758651733,1784.6066198349,1654498052.0,1554.2537664704853,-0.00523306154609493,-0.018973608188921354
Consumer Staples,2018-12-01,1984.3505945205688,2025.0793008804321,1680.0409746170044,1759.5668773651123,1601.3703918457031,1695021966.0,1609.683620625072,-0.005407496930964761,-0.019606061795218732
Consumer Staples,2019-01-01,1743.841555595398,1895.3647537231445,1664.0577940940857,1830.0457377433777,1668.1115202903748,1695578377.0,1615.466462243928,-0.005407496930964761,-0.019606061795218732
Consumer Staples,2019-02-01,1838.518563747406,1977.7838082313538,1732.9169912338257,1889.499517440796,1731.1265954971313,1842296993.0,1621.8939014461305,-0.005407496930964761,-0.019606061795218732
Consumer Staples,2019-03-01,1897.0912508964539,1989.2804231643677,1788.8135659694672,1919.54176902771,1761.0604124069214,1904484295.0,1627.949143269327,-0.005407496930964761,-0.019606061795218732
Consumer Staples,2019-04-01,1924.8220295906067,2067.5845217704773,1824.9810829162598,2022.328861951828,1857.2121942043304,1487861482.0,1635.2507973141142,-0.005407496930964761,-0.019606061795218732
Consumer Staples,2019-05-01,2025.8377513885498,2123.346697807312,1827.872062921524,1885.8214900493622,1735.119971036911,1588953091.0,1640.9660358667375,-0.005407496930964761,-0.019606061795218732
Consumer Staples,2019-06-01,1886.4892280101776,2083.7500610351562,1841.4525735378265,1999.8543844223022,1849.558346271515,1558247178.0,1647.8367512517505,-0.005407496930964761,-0.019606061795218732
Consumer Staples,2019-07-01,2015.1276111602783,2126.0585703849792,1941.384694814682,2032.1498856544495,1884.8437299728394,1378826318.0,1655.1803055312898,-0.005407496930964761,-0.019606061795218732
Consumer Staples,2019-08-01,2036.0135426521301,2193.228575706482,1909.8601846694946,2087.7345559597015,1941.2898972034454,1584330957.0,1663.4665782875484,-0.005407496930964761,-0.019606061795218732
Consumer Staples,2019-09-01,2068.2736871242523,2180.736884355545,1935.5954570770264,2049.4253504276276,1903.9286787509918,1336379832.0,1670.9954156001409,-0.005407496930964761,-0.019606061795218732
Consumer Staples,2019-10-01,2051.2325258255005,2138.214982032776,1922.2353434562683,2019.5789835453033,1879.8343856334686,1320049177.0,1679.3768486181896,-0.005407496930964761,-0.019606061795218732
Consumer Staples,2019-11-01,2042.7974996566772,2162.722271680832,1909.5668013095856,2069.090075492859,1930.8285269737244,1203788111.0,1807.350406270557,-0.005581932315834592,-0.02023851540151611
Consumer Staples,2019-12-01,2069.7867777347565,2191.181128501892,2003.268651008606,2138.848455429077,1998.010184764862,1460815772.0,1817.8680557568869,-0.005581932315834592,-0.02023851540151611
Consumer Staples,2020-01-01,2145.2358269691467,2238.4229640960693,2012.6390042304993,2066.1063380241394,1932.4556770324707,1420294168.0,1827.705459631814,-0.005581932315834592,-0.02023851540151611
Consumer Staples,2020-02-01,2076.2361736297607,2259.7799949645996,1856.5717918872833,1936.4224030971527,1816.517865896225,1465246831.0,1836.40448621379,-0.005581932315834592,-0.02023851540151611
Consumer Staples,2020-03-01,1941.9087681770325,2148.8984565734863,1445.3686020374298,1820.2032363414764,1710.4390451908112,2950386492.0,1845.1195221424102,-0.005581932315834592,-0.02023851540151611
Consumer Staples,2020-04-01,1766.8237006664276,2145.179848909378,1698.5168718099594,2037.3101751804352,1921.5408680438995,1874493042.0,1856.57274632189,-0.005581932315834592,-0.02023851540151611
Consumer Staples,2020-05-01,2014.5535945892334,2270.62774515152,1912.6246157884598,2212.553758621216,2091.266212463379,1567102597.0,1870.5933436605665,-0.005581932315834592,-0.02023851540151611
Consumer Staples,2020-06-01,2224.3837683200836,2385.247171163559,2032.343249320984,2204.859857559204,2085.1905460357666,1913014671.0,1883.87245323658,-0.005581932315834592,-0.02023851540151611
Consumer Staples,2020-07-01,2227.720633506775,2684.6136288642883,2151.700536251068,2576.2859139442444,2447.2577624320984,1526209360.0,1910.19817447265,-0.005756367700704423,-0.02087096900781349
Consumer Staples,2020-08-01,2587.8816747665405,2788.968628883362,2472.314722061157,2685.360070705414,2556.6722350120544,1192593934.0,1929.515064154731,-0.005756367700704423,-0.02087096900781349
Consumer Staples,2020-09-01,2684.4106101989746,2827.0915699005127,2413.959092617035,2640.990563392639,2521.3011617660522,1720972665.0,1947.994070312712,-0.005756367700704423,-0.02087096900781349
Consumer Staples,2020-10-01,2645.647604942322,2967.3626341819763,2501.876943588257,2717.5567626953125,2605.6651496887207,1365153735.0,1967.010701195399,-0.005756367700704423,-0.02087096900781349
Consumer Staples,2020-11-01,2746.667402267456,3043.201383113861,2528.8880109786987,2817.361322402954,2693.008560180664,1561473296.0,1988.6969714985953,-0.005756367700704423,-0.02087096900781349
Consumer Staples,2020-12-01,2841.008324623108,3071.810375213623,2727.855417251587,2929.56570148468,2811.525511741638,1656259851.0,2010.9605459557638,-0.005756367700704423,-0.02087096900781349
Consumer Staples,2021-01-01,2929.7846217155457,3210.1746768951416,2722.353626728058,2892.425922393799,2772.66344165802,1906118662.0,2033.2019450293647,-0.005756367700704423,-0.02087096900781349
Consumer Staples,2021-02-01,2917.625686645508,3420.0185737609863,2823.256507873535,3031.621958732605,2912.3654956817627,1418899706.0,2057.0381668329237,-0.005756367700704423,-0.02087096900781349
Consumer Staples,2021-03-01,3082.229238510132,3511.4098320007324,2909.313232898712,3302.5267338752747,3184.7502608299255,1877789340.0,2161.8856307082706,-0.005930803085574254,-0.021503422614110868
Consumer Staples,2021-04-01,3369.185462474823,3628.113787174225,3237.54221200943,3404.6610984802246,3287.5684814453125,1324801174.0,2240.474254002836,-0.006279673855313916,-0.022768329826705624
Consumer Staples,2021-05-01,3418.507793903351,3654.9335474967957,3149.905430316925,3384.382495880127,3257.112201690674,1462810092.0,2267.5498372779953,-0.006279673855313916,-0.022768329826705624
Consumer Staples,2021-06-01,3390.832413673401,3541.7407670021057,3095.4317026138306,3253.1916575431824,3137.6640162467957,1531266165.0,2292.4066335108546,-0.006279673855313916,-0.022768329826705624
Consumer Staples,2021-07-01,3250.660931110382,3323.867693901062,2790.0885195732117,2904.872323513031,2793.4720845222473,1283040088.0,2304.4269627372423,-0.006279673855313916,-0.022768329826705624
Consumer Staples,2021-08-01,2926.0493297576904,3039.8362588882446,2603.100869178772,2725.952703475952,2619.6508140563965,1293584840.0,2375.8978886935447,-0.006454109240183747,-0.023400783433003003
Consumer Staples,2021-09-01,2738.5418214797974,2820.5518927574158,2520.484794616699,2583.1974306106567,2486.280246734619,1524647077.0,2381.203025480111,-0.006454109240183747,-0.023400783433003003
Consumer Staples,2021-10-01,2594.0703840255737,2764.3033380508423,2479.983781337738,2607.1467962265015,2510.2835931777954,1320627910.0,2386.4253143429755,-0.006454109240183747,-0.023400783433003003
Consumer Staples,2021-11-01,2610.40283536911,2812.3037071228027,2474.773187160492,2557.614550113678,2461.6150250434875,1336152528.0,2391.2231425245604,-0.006454109240183747,-0.023400783433003003
Consumer Staples,2021-12-01,2582.7690925598145,2898.2451248168945,2494.024791240692,2801.7664318084717,2706.4824419021606,1665973870.0,2398.810572323534,-0.006454109240183747,-0.023400783433003003
Consumer Staples,2022-01-01,2798.1229038238525,2964.2792072296143,2554.0698602199554,2680.7250537872314,2589.113109588623,1680328094.0,2405.632138862875,-0.006454109240183747,-0.023400783433003003
Consumer Staples,2022-02-01,2686.841652870178,2820.8373305797577,2460.3832619190216,2620.6014971733093,2532.209876537323,1415449569.0,2410.9017309414016,-0.006454109240183747,-0.023400783433003003
Consumer Staples,2022-03-01,2631.135952949524,2854.69069480896,2444.6320147514343,2687.1917610168457,2602.7042150497437,2046465389.0,2461.4235267758368,-0.0066285446250535784,-0.02403323703930038
Consumer Staples,2022-04-01,2696.007679462433,2952.25558757782,2566.9458405971527,2713.3297028541565,2630.629490375519,1551543566.0,2467.5782839417457,-0.0066285446250535784,-0.02403323703930038
Consumer Staples,2022-05-01,2726.5876586437225,2873.288612127304,2441.4755994081497,2664.3367936611176,2586.4677102565765,1768345231.0,2472.537395852142,-0.0066285446250535784,-0.02403323703930038
Consumer Staples,2022-06-01,2677.4261932373047,2774.239096879959,2373.472625732422,2532.5103776454926,2461.7621371746063,1646913573.0,2474.8911262843344,-0.0066285446250535784,-0.02403323703930038
Consumer Staples,2022-07-01,2533.7183544635773,2760.9296176433563,2445.2845718860626,2690.937092781067,2622.4400911331177,1273104168.0,2479.0301486770313,-0.0066285446250535784,-0.02403323703930038
Consumer Staples,2022-08-01,2686.4608731269836,2870.9451746940613,2524.263303041458,2608.96639418602,2545.7616765499115,1310327124.0,2482.450555800067,-0.0066285446250535784,-0.02403323703930038
Consumer Staples,2022-09-01,2589.9704983234406,2683.526999235153,2369.131277322769,2410.5806691646576,2358.0832211971283,1489071431.0,2483.6541196253565,-0.0066285446250535784,-0.02403323703930038
Consumer Staples,2022-10-01,2426.759329557419,2776.9049961566925,2355.518821001053,2675.9236080646515,2622.894176721573,1654452070.0,2488.4048544976445,-0.0066285446250535784,-0.02403323703930038
Consumer Staples,2022-11-01,2687.0747549533844,2832.8657512664795,2465.256583929062,2735.5807676315308,2689.5591249465942,1476090278.0,2493.367057841354,-0.0066285446250535784,-0.02403323703930038
Consumer Staples,2022-12-01,2741.731926679611,2803.545040369034,2512.8158946037292,2586.290097951889,2548.6586825847626,1343959110.0,2497.325814783573,-0.0066285446250535784,-0.02403323703930038
Consumer Staples,2023-01-01,2587.4431002140045,2757.4948165416718,2414.269377708435,2632.6571848392487,2598.8911583423615,1452252861.0,2501.2858813166617,-0.0066285446250535784,-0.02403323703930038
Consumer Staples,2023-02-01,2627.998941421509,2746.553802251816,2440.7731108665466,2521.9075667858124,2490.9386212825775,1388824694.0,2504.640995106432,-0.0066285446250535784,-0.02403323703930038
Consumer Staples,2023-03-01,2510.59024310112,2650.6800017356873,2371.934991121292,2579.290004849434,2553.735000729561,1909853188.0,2509.245959756109,-0.0066285446250535784,-0.02403323703930038
Consumer Staples,2023-04-01,2581.5100055933,2673.3200095891953,2481.086024284363,2598.9799988269806,2576.691778421402,1219306600.0,2512.8926852756076,-0.0066285446250535784,-0.02403323703930038
Consumer Staples,2023-05-01,2601.520005583763,2706.441027402878,2395.2849720716476,2504.3200039863586,2486.0253653526306,1690688800.0,2515.355564398236,-0.0066285446250535784,-0.02403323703930038
Consumer Staples,2023-06-01,2509.110016822815,2632.1399993896484,2402.8549859523773,2500.529998779297,2487.822995185852,1697840400.0,2517.95939722591,-0.0066285446250535784,-0.02403323703930038
Consumer Staples,2023-07-01,2496.0899926424026,2707.0119889974594,2412.89498090744,2620.4499835968018,2610.990110397339,1349055100.0,2522.0961053901246,-0.0066285446250535784,-0.02403323703930038
Energy,2014-01-01,8437.416062355042,8898.888566970825,7754.989007949829,8003.776292800903,6281.413792848587,2221776304.0,4320.057932546403,-0.011861606171148509,-0.043006845228221735
Energy,2014-02-01,8076.224232673645,9417.394387245178,7491.284951210022,9188.129180908203,7265.16339635849,2420327715.0,4383.09381999837,-0.011861606171148509,-0.043006845228221735
Energy,2014-03-01,9126.981504440308,9727.467029571533,8376.770897865295,8672.594987869263,6834.222062587738,2310939313.0,4439.849834125572,-0.011861606171148509,-0.043006845228221735
Energy,2014-04-01,8714.17297744751,9678.517372131348,8228.890985488892,9358.02873802185,7394.157118558884,2327260331.0,4503.917086040974,-0.011861606171148509,-0.043006845228221735
Energy,2014-05-01,9352.965196609497,10275.526062965393,8298.1385679245,9975.25725364685,7903.940870523453,2012132835.0,4574.041996395588,-0.011861606171148509,-0.043006845228221735
Energy,2014-06-01,10077.201468467712,11356.333932876587,9764.734345436096,10567.01841545105,8387.786952972412,2143706261.0,4649.699481181304,-0.011861606171148509,-0.043006845228221735
Energy,2014-07-01,10635.427949905396,11344.627239227295,10093.345213890076,10230.903234481812,8120.031441450119,2044741832.0,4721.498870681392,-0.011861606171148509,-0.043006845228221735
Energy,2014-08-01,10161.97627544403,11119.358794212341,9780.157274246216,10977.460660934448,8722.478860616684,1814103299.0,4801.467266207271,-0.011861606171148509,-0.043006845228221735
Energy,2014-09-01,10977.327834129333,11117.191029548645,9760.744881629944,10110.642917633057,8025.150785446167,2180341618.0,4872.753359692627,-0.011861606171148509,-0.043006845228221735
Energy,2014-10-01,10100.728178024292,10231.03126335144,6763.39829158783,8514.011741638184,6713.126012802124,3560330733.0,4924.082479963037,-0.011861606171148509,-0.043006845228221735
Energy,2014-11-01,8624.36007976532,8844.046188354492,6052.634152412415,6169.779805660248,4789.763704061508,2810062853.0,4949.4668521205585,-0.011861606171148509,-0.043006845228221735
Energy,2014-12-01,6058.932629108429,6292.854585170746,4419.154121398926,5628.320322036743,4368.167120099068,3921332407.0,4967.92034355402,-0.011861606171148509,-0.043006845228221735
Energy,2015-01-01,5586.019299983978,6056.475161552429,4856.292687416077,5786.958789348602,4488.739469885826,3463480566.0,4986.653822293547,-0.011861606171148509,-0.043006845228221735
Energy,2015-02-01,5898.412018299103,6728.986174106598,5717.2943477630615,6093.593283176422,4751.6650112867355,2923758314.0,5008.689018939601,-0.011861606171148509,-0.043006845228221735
Energy,2015-03-01,6086.528829097748,6324.1505608558655,5313.518824338913,5757.670642375946,4501.938995838165,2978043343.0,5026.880068229304,-0.011861606171148509,-0.043006845228221735
Energy,2015-04-01,5786.234986305237,6798.635071277618,5581.860137939453,6291.471307277679,4948.806061506271,2780158478.0,5051.339927004443,-0.011861606171148509,-0.043006845228221735
Energy,2015-05-01,6259.083456039429,6401.974732398987,5197.303471565247,5342.437740802765,4164.959105014801,2359390566.0,5079.561629752318,-0.01203604155601834,-0.043639298834519114
Energy,2015-06-01,5340.724452018738,5534.867612361908,4737.967886924744,4924.825764656067,3839.587888121605,2554353456.0,5087.027095899317,-0.01203604155601834,-0.043639298834519114
Energy,2015-07-01,4911.934286117554,4987.449041843414,3298.410225868225,3428.4633588790894,2616.3930476903915,3393710872.0,5079.579453387525,-0.01203604155601834,-0.043639298834519114
Energy,2015-08-01,3392.266138076782,3680.0170047283173,2644.202968120575,3380.1247792243958,2595.4262605309486,3891103245.0,5070.719425329897,-0.01203604155601834,-0.043639298834519114
Energy,2015-09-01,3257.673574924469,3540.361902952194,2586.300770044327,2746.1795315742493,2100.164189875126,3476120482.0,5054.128160536289,-0.01203604155601834,-0.043639298834519114
Energy,2015-10-01,2784.4703392982483,3628.368357181549,2626.319931745529,3141.787434577942,2419.8259366750717,3724722113.0,5040.322511062357,-0.01203604155601834,-0.043639298834519114
Energy,2015-11-01,3117.2420752048492,3807.149272441864,2939.823306798935,3463.6639280319214,2697.0852229595184,2910653186.0,5029.314757870303,-0.01203604155601834,-0.043639298834519114
Energy,2015-12-01,3461.9005727767944,3569.127589225769,2482.658513069153,2816.706273794174,2182.470143675804,4361305884.0,5009.5347034944425,-0.01203604155601834,-0.043639298834519114
Energy,2016-01-01,2802.9886140823364,2920.4441542625427,1870.045096039772,2394.807345867157,1848.0276672244072,4876077992.0,4986.622449195385,-0.01203604155601834,-0.043639298834519114
Energy,2016-02-01,2338.2518030405045,2529.393095970154,1883.193014293909,2193.60685621202,1686.683990985155,5227201206.0,4963.123149757749,-0.01203604155601834,-0.043639298834519114
Energy,2016-03-01,2114.850622996688,2759.134066581726,2006.2881565839052,2401.8236058950424,1871.0096554160118,5323867133.0,4941.691246706744,-0.01203604155601834,-0.043639298834519114
Energy,2016-04-01,2361.7939006090164,3098.16749727726,2240.7744051218033,2892.111503392458,2274.7266333550215,3918300636.0,4924.4384583329165,-0.01203604155601834,-0.043639298834519114
Energy,2016-05-01,2893.658039301634,3000.5305421054363,2421.063021764159,2688.924904242158,2119.679356060922,3378218144.0,4909.8654537045295,-0.01221047694088817,-0.04427175244081649
Energy,2016-06-01,2661.40535415709,2949.6920770704746,2430.651945218444,2631.274609953165,2069.3888374343514,3727394004.0,4889.0908764196765,-0.01221047694088817,-0.04427175244081649
Energy,2016-07-01,2626.3316131979227,2804.761714607477,2303.7048774808645,2453.548740260303,1922.6265656203032,3101656872.0,4864.79402762312,-0.01221047694088817,-0.04427175244081649
Energy,2016-08-01,2438.2563377544284,2741.6870104670525,2281.3251942247152,2547.45410887897,2010.260840907693,3264933173.0,4841.5757117507355,-0.01221047694088817,-0.04427175244081649
Energy,2016-09-01,2536.984581410885,2826.609497383237,2378.9825228378177,2689.6582204028964,2138.3326571434736,3392622175.0,4823.443920038475,-0.01221047694088817,-0.04427175244081649
Energy,2016-10-01,2692.823023431003,2920.100844144821,2477.1766103990376,2598.45823431015,2060.2911406755447,3137530077.0,4805.115496527817,-0.01221047694088817,-0.04427175244081649
Energy,2016-11-01,2716.043408870697,3091.2536115646362,2522.9674084186554,2974.151499271393,2381.06971848011,3675519532.0,4805.44066760242,-0.012559347710627833,-0.04553665965341125
Energy,2016-12-01,3037.048364162445,3381.528129339218,2825.607041835785,3008.500630378723,2403.2391320466995,3166435896.0,4793.138433985909,-0.012559347710627833,-0.04553665965341125
Energy,2017-01-01,3046.875923395157,3493.429429769516,2851.07488489151,3149.506899356842,2509.8216700553894,2948039649.0,4779.966332882974,-0.012559347710627833,-0.04553665965341125
Energy,2017-02-01,3224.191841840744,3342.155333042145,2876.9199028015137,2997.074562072754,2392.3090562820435,2969581779.0,4838.995961725381,-0.012908218480367495,-0.046801566866006006
Energy,2017-03-01,3045.5385942459106,3144.3359274864197,2669.633500814438,2886.6731708049774,2304.644108057022,3679856071.0,4834.690438862311,-0.013082653865237326,-0.047434020472303384
Energy,2017-04-01,2902.4655170440674,3074.5780367851257,2643.57848072052,2773.979028224945,2213.685214281082,2997774600.0,4833.266443221768,-0.013257089250107157,-0.04806647407860076
Energy,2017-05-01,2829.8351101875305,2943.5562176704407,2591.4493275880814,2674.2547018527985,2122.2330425977707,3513228794.0,5054.557127891316,-0.01378039540471665,-0.0499638348974929
Energy,2017-06-01,2681.876345396042,2842.4234206676483,2496.7312053442,2688.151282787323,2142.816775918007,4069777693.0,5030.912156843808,-0.01378039540471665,-0.0499638348974929
Energy,2017-07-01,2719.809283018112,2922.362974882126,2581.038360595703,2797.750223875046,2239.3195028305054,3025792238.0,5134.538703586989,-0.014129266174456312,-0.051228742110087655
Energy,2017-08-01,2801.634352207184,2942.070375919342,2509.642340183258,2722.4296149015427,2182.217115521431,3332573406.0,5110.825040152006,-0.014129266174456312,-0.051228742110087655
Energy,2017-09-01,2738.946207880974,3045.1085345745087,2638.8744411468506,2953.985556602478,2391.778015613556,3132569430.0,5208.697054491771,-0.014303701559326143,-0.05186119571638503
Energy,2017-10-01,2938.4857008457184,3114.5488164424896,2746.4944047927856,2955.5263085365295,2394.176845550537,3027384408.0,5188.12353906201,-0.014303701559326143,-0.05186119571638503
Energy,2017-11-01,3019.020279407501,3227.2874796390533,2845.451238632202,3064.8142137527466,2481.6124012470245,3334211756.0,5192.282613226771,-0.014478136944195974,-0.05249364932268241
Energy,2017-12-01,3101.026505947113,3392.324476957321,2952.5804572105408,3293.715341091156,2694.7272337675095,2997981668.0,5196.031840051214,-0.014652572329065805,-0.05312610292897979
Energy,2018-01-01,3308.776489496231,3717.266849040985,3207.55108499527,3428.2136137485504,2806.0478080511093,3615039912.0,5184.780896854069,-0.014652572329065805,-0.05312610292897979
Energy,2018-02-01,3476.9182801246643,3571.953466653824,3001.3207681179047,3221.6770429611206,2647.2305295467377,3941706067.0,5233.827335005668,-0.015001443098805467,-0.05439101014157455
Energy,2018-03-01,3231.9640192985535,3445.555950164795,3015.267119407654,3228.0928127765656,2667.9791436195374,3698242302.0,5225.991686751114,-0.015001443098805467,-0.05439101014157455
Energy,2018-04-01,3220.9122908115387,3682.879605770111,3064.519891023636,3498.6017553806305,2903.2036457061768,3586997657.0,5218.846125338144,-0.015001443098805467,-0.05439101014157455
Energy,2018-05-01,3526.9509615898132,4025.8767948150635,3386.0825431346893,3793.5966231822968,3167.784016251564,3828284517.0,5292.966653573844,-0.015175878483675298,-0.055023463747871926
Energy,2018-06-01,3862.7319428920746,4048.2811753749847,3560.937566757202,3778.0080873966217,3168.2599818706512,3888868527.0,5339.506479549739,-0.01552474925341496,-0.05628837096046668
Energy,2018-07-01,3755.847984790802,4130.774968862534,3622.1339042186737,3919.6641092300415,3291.2648043632507,3066389653.0,5333.778291558226,-0.01552474925341496,-0.05628837096046668
Energy,2018-08-01,3943.0489213466644,4236.423033714294,3716.1817247867584,4009.3235256671906,3382.7426459789276,3226350611.0,5555.1397373295495,-0.01569918463828479,-0.05692082456676406
Energy,2018-09-01,4019.3891310691833,4235.6044182777405,3750.9537518024445,4037.0773096084595,3419.0370151996613,3232918921.0,5549.980733543303,-0.01569918463828479,-0.05692082456676406
Energy,2018-10-01,4059.701464176178,4249.1121916770935,3332.2634994983673,3611.412109375,3048.189065694809,4163490381.0,5533.814440156685,-0.01569918463828479,-0.05692082456676406
Energy,2018-11-01,3622.781393766403,3798.270007133484,3070.2540185451508,3248.580000638962,2728.578392148018,4110138904.0,5511.115643365184,-0.01569918463828479,-0.05692082456676406
Energy,2018-12-01,3329.369985818863,3411.131002664566,2524.5590138435364,2859.670006275177,2398.8671239614487,4266076193.0,5484.508814861046,-0.01569918463828479,-0.05692082456676406
Energy,2019-01-01,2815.160015821457,3413.324998855591,2771.930016517639,3297.6499881744385,2780.683248400688,3655109910.0,5460.452436709735,-0.01569918463828479,-0.05692082456676406
Energy,2019-02-01,3322.9600138664246,3574.3689782619476,3108.6580250263214,3360.859998703003,2838.817766547203,3284120415.0,5434.769280971753,-0.01569918463828479,-0.05692082456676406
Energy,2019-03-01,3387.2400262355804,3567.947979450226,3143.639992237091,3434.95001244545,2912.9377789497375,3604623573.0,5406.999996250536,-0.01569918463828479,-0.05692082456676406
Energy,2019-04-01,3468.3600418567657,3805.725971698761,3308.0770030021667,3481.790046930313,2962.6330440044403,3631647330.0,5378.520825227432,-0.01569918463828479,-0.05692082456676406
Energy,2019-05-01,3484.134995698929,3657.9290103912354,3026.6619963645935,3081.0400097370148,2616.7648631334305,4017354110.0,5345.908766818377,-0.01569918463828479,-0.05692082456676406
Energy,2019-06-01,3087.739979505539,3414.760997772217,2960.049969792366,3306.62998855114,2828.2345554828644,3804543809.0,5315.473451974988,-0.01569918463828479,-0.05692082456676406
Energy,2019-07-01,3358.6239989995956,3463.141040444374,2988.9749779701233,3222.8100085258484,2754.9049850702286,4028498115.0,5286.705535173747,-0.01569918463828479,-0.05692082456676406
Energy,2019-08-01,3192.959971189499,3249.7699871063232,2626.9900381565094,2796.5900225639343,2382.541443824768,4606447941.0,5254.574176364806,-0.01569918463828479,-0.05692082456676406
Energy,2019-09-01,2758.2609825134277,3189.4579916000366,2670.638978242874,2885.644998192787,2471.489354133606,4637513813.0,5221.183822334144,-0.01569918463828479,-0.05692082456676406
Energy,2019-10-01,2898.978008747101,3054.750025987625,2600.6599776744843,2775.0600230693817,2372.1868934631348,4405982157.0,5189.406086708771,-0.01569918463828479,-0.05692082456676406
Energy,2019-11-01,2795.5899896621704,3095.1040136814117,2663.942996621132,2843.7699670791626,2445.420914411545,4106771563.0,5155.54345337583,-0.01569918463828479,-0.05692082456676406
Energy,2019-12-01,2856.450012564659,3204.769987821579,2724.9609916210175,3099.212954878807,2689.1626176834106,4262707535.0,5127.981211192409,-0.01569918463828479,-0.05692082456676406
Energy,2020-01-01,3118.01999771595,3280.0099878311157,2655.8170199394226,2767.5700209140778,2396.724682688713,4740159063.0,5095.96443946792,-0.01569918463828479,-0.05692082456676406
Energy,2020-02-01,2759.400030374527,2959.044000983238,2224.763000369072,2394.609980225563,2078.1860268115997,4848459059.0,5060.141546178195,-0.01569918463828479,-0.05692082456676406
Energy,2020-03-01,2412.1600086688995,2499.4230283498764,1027.6399883925915,1394.9300128817558,1210.7279883623123,11808462676.0,5016.701878897018,-0.01569918463828479,-0.05692082456676406
Energy,2020-04-01,1341.1500164568424,2042.2100083827972,1237.9199988394976,1932.4700231552124,1702.228565812111,10048827330.0,4978.573036397497,-0.01569918463828479,-0.05692082456676406
Energy,2020-05-01,1840.3500062823296,2117.1749958992004,1640.4550050795078,1967.2350139319897,1728.9969905912876,6804006998.0,4945.501720565558,-0.01569918463828479,-0.05692082456676406
Energy,2020-06-01,1955.7499886453152,2448.0899859666824,1802.5639687478542,1939.1400054693222,1720.2072241306305,8035860979.0,4908.492240164677,-0.01569918463828479,-0.05692082456676406
Energy,2020-07-01,1941.9000006318092,2063.8260026574135,1706.5869854986668,1840.7569947242737,1629.98495054245,5508656543.0,4870.5311426156095,-0.01569918463828479,-0.05692082456676406
Energy,2020-08-01,1845.7650028467178,2113.039999485016,1755.805995464325,1841.1159698367119,1630.0519570112228,5183688327.0,4836.60485670699,-0.01569918463828479,-0.05692082456676406
Energy,2020-09-01,1836.4599981307983,1923.0700113773346,1511.2220062315464,1588.2819935679436,1412.0386848449707,6017726836.0,4795.121582906114,-0.01569918463828479,-0.05692082456676406
Energy,2020-10-01,1578.3399903774261,1752.5099849104881,1435.2740159928799,1531.5440056920052,1363.3680463433266,5934575547.0,4750.925269795788,-0.01569918463828479,-0.05692082456676406
Energy,2020-11-01,1564.1590149402618,2204.614007949829,1507.9550146758556,2004.6100004315376,1797.8195363879204,6365257050.0,4811.898917442561,-0.015873620023154622,-0.05755327817306144
Energy,2020-12-01,2041.2500313520432,2421.5469930768013,1950.455020725727,2232.989998459816,2021.086519062519,6364224309.0,4774.278018171258,-0.015873620023154622,-0.05755327817306144
Energy,2021-01-01,2248.329980611801,2735.5460028648376,2176.799996972084,2435.049984097481,2219.3406635522842,5974697573.0,4739.6489523179,-0.015873620023154622,-0.05755327817306144
Energy,2021-02-01,2457.9599936008453,3274.290007352829,2368.7569773197174,3013.30004799366,2762.013761639595,5420022684.0,4712.240229495366,-0.015873620023154622,-0.05755327817306144
Energy,2021-03-01,3085.770005106926,3933.9950016736984,2869.5760564804077,3533.1300642490387,3273.7405754327774,6712818504.0,4698.314571369191,-0.016048055408024453,-0.05818573177935882
